time_ps,time_us,ideal_clk,Fout,E_combined,edge_type
182392000,182.392,1,0,1309,ideal_clk_rise
182400000,182.400,1,0,1309,ideal_clk_rise
182408000,182.408,1,0,1309,ideal_clk_rise
182416000,182.416,1,0,-523,ideal_clk_rise
182424000,182.424,1,0,-523,ideal_clk_rise
182432000,182.432,1,0,-523,ideal_clk_rise
182440000,182.440,1,0,-523,ideal_clk_rise
182448000,182.448,1,0,-523,ideal_clk_rise
182456000,182.456,1,0,-523,ideal_clk_rise
182464000,182.464,1,0,-523,ideal_clk_rise
182472000,182.472,1,0,-523,ideal_clk_rise
182480000,182.480,1,0,-523,ideal_clk_rise
182488000,182.488,1,0,-523,ideal_clk_rise
182496000,182.496,1,0,-523,ideal_clk_rise
182504000,182.504,1,0,-523,ideal_clk_rise
182512000,182.512,1,0,-523,ideal_clk_rise
182520000,182.520,1,0,-523,ideal_clk_rise
182528000,182.528,1,0,712,ideal_clk_rise
182536000,182.536,1,0,712,ideal_clk_rise
182544000,182.544,1,0,712,ideal_clk_rise
182552000,182.552,1,0,712,ideal_clk_rise
182560000,182.560,1,0,712,ideal_clk_rise
182568000,182.568,1,0,712,ideal_clk_rise
182576000,182.576,1,0,712,ideal_clk_rise
182584000,182.584,1,0,712,ideal_clk_rise
182592000,182.592,1,0,712,ideal_clk_rise
182600000,182.600,1,0,712,ideal_clk_rise
182608000,182.608,1,0,712,ideal_clk_rise
182616000,182.616,1,0,712,ideal_clk_rise
182624000,182.624,1,0,712,ideal_clk_rise
182632000,182.632,1,1,712,ideal_clk_rise
182640000,182.640,1,0,-1122,ideal_clk_rise
182648000,182.648,1,0,-1122,ideal_clk_rise
182656000,182.656,1,0,-1122,ideal_clk_rise
182664000,182.664,1,0,-1122,ideal_clk_rise
182672000,182.672,1,0,-1122,ideal_clk_rise
182680000,182.680,1,0,-1122,ideal_clk_rise
182688000,182.688,1,0,-1122,ideal_clk_rise
182696000,182.696,1,0,-1122,ideal_clk_rise
182704000,182.704,1,0,-1122,ideal_clk_rise
182712000,182.712,1,0,-1122,ideal_clk_rise
182720000,182.720,1,0,-1122,ideal_clk_rise
182728000,182.728,1,0,-1122,ideal_clk_rise
182736000,182.736,1,0,-1122,ideal_clk_rise
182744000,182.744,1,0,-1122,ideal_clk_rise
182752000,182.752,1,0,-1122,ideal_clk_rise
182760000,182.760,1,0,1137,ideal_clk_rise
182768000,182.768,1,0,1137,ideal_clk_rise
182776000,182.776,1,0,1137,ideal_clk_rise
182784000,182.784,1,0,1137,ideal_clk_rise
182792000,182.792,1,0,1137,ideal_clk_rise
182800000,182.800,1,0,1137,ideal_clk_rise
182808000,182.808,1,0,1137,ideal_clk_rise
182816000,182.816,1,0,1137,ideal_clk_rise
182824000,182.824,1,0,1137,ideal_clk_rise
182832000,182.832,1,0,1137,ideal_clk_rise
182840000,182.840,1,0,1137,ideal_clk_rise
182848000,182.848,1,0,1137,ideal_clk_rise
182856000,182.856,1,0,1137,ideal_clk_rise
182864000,182.864,1,0,1137,ideal_clk_rise
182872000,182.872,1,0,-696,ideal_clk_rise
182880000,182.880,1,0,-696,ideal_clk_rise
182888000,182.888,1,0,-696,ideal_clk_rise
182896000,182.896,1,0,-696,ideal_clk_rise
182904000,182.904,1,0,-696,ideal_clk_rise
182912000,182.912,1,0,-696,ideal_clk_rise
182920000,182.920,1,0,-696,ideal_clk_rise
182928000,182.928,1,0,-696,ideal_clk_rise
182936000,182.936,1,0,-696,ideal_clk_rise
182944000,182.944,1,0,-696,ideal_clk_rise
182952000,182.952,1,0,-696,ideal_clk_rise
182960000,182.960,1,0,-696,ideal_clk_rise
182968000,182.968,1,0,-696,ideal_clk_rise
182976000,182.976,1,1,-696,ideal_clk_rise
182984000,182.984,1,0,539,ideal_clk_rise
182992000,182.992,1,0,539,ideal_clk_rise
183000000,183.000,1,0,539,ideal_clk_rise
183008000,183.008,1,0,539,ideal_clk_rise
183016000,183.016,1,0,539,ideal_clk_rise
183024000,183.024,1,0,539,ideal_clk_rise
183032000,183.032,1,0,539,ideal_clk_rise
183040000,183.040,1,0,539,ideal_clk_rise
183048000,183.048,1,0,539,ideal_clk_rise
183056000,183.056,1,0,539,ideal_clk_rise
183064000,183.064,1,0,539,ideal_clk_rise
183072000,183.072,1,0,539,ideal_clk_rise
183080000,183.080,1,0,539,ideal_clk_rise
183088000,183.088,1,0,539,ideal_clk_rise
183096000,183.096,1,0,-271,ideal_clk_rise
183104000,183.104,1,0,-271,ideal_clk_rise
183112000,183.112,1,0,-271,ideal_clk_rise
183120000,183.120,1,0,-271,ideal_clk_rise
183128000,183.128,1,0,-271,ideal_clk_rise
183136000,183.136,1,0,-271,ideal_clk_rise
183144000,183.144,1,0,-271,ideal_clk_rise
183152000,183.152,1,0,-271,ideal_clk_rise
183160000,183.160,1,0,-271,ideal_clk_rise
183168000,183.168,1,0,-271,ideal_clk_rise
183176000,183.176,1,0,-271,ideal_clk_rise
183184000,183.184,1,0,-271,ideal_clk_rise
183192000,183.192,1,0,-271,ideal_clk_rise
183200000,183.200,1,0,-271,ideal_clk_rise
183208000,183.208,1,0,-271,ideal_clk_rise
183216000,183.216,1,0,-59,ideal_clk_rise
183224000,183.224,1,0,-59,ideal_clk_rise
183232000,183.232,1,0,-59,ideal_clk_rise
183240000,183.240,1,0,-59,ideal_clk_rise
183248000,183.248,1,0,-59,ideal_clk_rise
183256000,183.256,1,0,-59,ideal_clk_rise
183264000,183.264,1,0,-59,ideal_clk_rise
183272000,183.272,1,0,-59,ideal_clk_rise
183280000,183.280,1,0,-59,ideal_clk_rise
183288000,183.288,1,0,-59,ideal_clk_rise
183296000,183.296,1,0,-59,ideal_clk_rise
183304000,183.304,1,0,-59,ideal_clk_rise
183312000,183.312,1,0,-59,ideal_clk_rise
183320000,183.320,1,0,-59,ideal_clk_rise
183328000,183.328,1,0,-870,ideal_clk_rise
183336000,183.336,1,0,-870,ideal_clk_rise
183344000,183.344,1,0,-870,ideal_clk_rise
183352000,183.352,1,0,-870,ideal_clk_rise
183360000,183.360,1,0,-870,ideal_clk_rise
183368000,183.368,1,0,-870,ideal_clk_rise
183376000,183.376,1,0,-870,ideal_clk_rise
183384000,183.384,1,0,-870,ideal_clk_rise
183392000,183.392,1,0,-870,ideal_clk_rise
183400000,183.400,1,0,-870,ideal_clk_rise
183408000,183.408,1,0,-870,ideal_clk_rise
183416000,183.416,1,0,-870,ideal_clk_rise
183424000,183.424,1,0,-870,ideal_clk_rise
183432000,183.432,1,1,-870,ideal_clk_rise
183440000,183.440,1,0,1390,ideal_clk_rise
183448000,183.448,1,0,1390,ideal_clk_rise
183456000,183.456,1,0,1390,ideal_clk_rise
183464000,183.464,1,0,1390,ideal_clk_rise
183472000,183.472,1,0,1390,ideal_clk_rise
183480000,183.480,1,0,1390,ideal_clk_rise
183488000,183.488,1,0,1390,ideal_clk_rise
183496000,183.496,1,0,1390,ideal_clk_rise
183504000,183.504,1,0,1390,ideal_clk_rise
183512000,183.512,1,0,1390,ideal_clk_rise
183520000,183.520,1,0,1390,ideal_clk_rise
183528000,183.528,1,0,1390,ideal_clk_rise
183536000,183.536,1,0,1390,ideal_clk_rise
183544000,183.544,1,0,1390,ideal_clk_rise
183552000,183.552,1,0,-443,ideal_clk_rise
183560000,183.560,1,0,-443,ideal_clk_rise
183568000,183.568,1,0,-443,ideal_clk_rise
183576000,183.576,1,0,-443,ideal_clk_rise
183584000,183.584,1,0,-443,ideal_clk_rise
183592000,183.592,1,0,-443,ideal_clk_rise
183600000,183.600,1,0,-443,ideal_clk_rise
183608000,183.608,1,0,-443,ideal_clk_rise
183616000,183.616,1,0,-443,ideal_clk_rise
183624000,183.624,1,0,-443,ideal_clk_rise
183632000,183.632,1,0,-443,ideal_clk_rise
183640000,183.640,1,0,-443,ideal_clk_rise
183648000,183.648,1,0,-443,ideal_clk_rise
183656000,183.656,1,0,-443,ideal_clk_rise
183664000,183.664,1,0,-443,ideal_clk_rise
183672000,183.672,1,0,-232,ideal_clk_rise
183680000,183.680,1,0,-232,ideal_clk_rise
183688000,183.688,1,0,-232,ideal_clk_rise
183696000,183.696,1,0,-232,ideal_clk_rise
183704000,183.704,1,0,-232,ideal_clk_rise
183712000,183.712,1,0,-232,ideal_clk_rise
183720000,183.720,1,0,-232,ideal_clk_rise
183728000,183.728,1,0,-232,ideal_clk_rise
183736000,183.736,1,0,-232,ideal_clk_rise
183744000,183.744,1,0,-232,ideal_clk_rise
183752000,183.752,1,0,-232,ideal_clk_rise
183760000,183.760,1,0,-232,ideal_clk_rise
183768000,183.768,1,0,-232,ideal_clk_rise
183776000,183.776,1,0,-232,ideal_clk_rise
183784000,183.784,1,0,-19,ideal_clk_rise
183792000,183.792,1,0,-19,ideal_clk_rise
183800000,183.800,1,0,-19,ideal_clk_rise
183808000,183.808,1,0,-19,ideal_clk_rise
183816000,183.816,1,0,-19,ideal_clk_rise
183824000,183.824,1,0,-19,ideal_clk_rise
183832000,183.832,1,0,-19,ideal_clk_rise
183840000,183.840,1,0,-19,ideal_clk_rise
183848000,183.848,1,0,-19,ideal_clk_rise
183856000,183.856,1,0,-19,ideal_clk_rise
183864000,183.864,1,0,-19,ideal_clk_rise
183872000,183.872,1,0,-19,ideal_clk_rise
183880000,183.880,1,0,-19,ideal_clk_rise
183888000,183.888,1,1,-19,ideal_clk_rise
183896000,183.896,1,0,194,ideal_clk_rise
183904000,183.904,1,0,194,ideal_clk_rise
183912000,183.912,1,0,194,ideal_clk_rise
183920000,183.920,1,0,194,ideal_clk_rise
183928000,183.928,1,0,194,ideal_clk_rise
183936000,183.936,1,0,194,ideal_clk_rise
183944000,183.944,1,0,194,ideal_clk_rise
183952000,183.952,1,0,194,ideal_clk_rise
183960000,183.960,1,0,194,ideal_clk_rise
183968000,183.968,1,0,194,ideal_clk_rise
183976000,183.976,1,0,194,ideal_clk_rise
183984000,183.984,1,0,194,ideal_clk_rise
183992000,183.992,1,0,194,ideal_clk_rise
184000000,184.000,1,1,194,ideal_clk_rise
184008000,184.008,1,0,-617,ideal_clk_rise
184016000,184.016,1,0,-617,ideal_clk_rise
184024000,184.024,1,0,-617,ideal_clk_rise
184032000,184.032,1,0,-617,ideal_clk_rise
184040000,184.040,1,0,-617,ideal_clk_rise
184048000,184.048,1,0,-617,ideal_clk_rise
184056000,184.056,1,0,-617,ideal_clk_rise
184064000,184.064,1,0,-617,ideal_clk_rise
184072000,184.072,1,0,-617,ideal_clk_rise
184080000,184.080,1,0,-617,ideal_clk_rise
184088000,184.088,1,0,-617,ideal_clk_rise
184096000,184.096,1,0,-617,ideal_clk_rise
184104000,184.104,1,0,-617,ideal_clk_rise
184112000,184.112,1,0,-617,ideal_clk_rise
184120000,184.120,1,0,-617,ideal_clk_rise
184128000,184.128,1,0,619,ideal_clk_rise
184136000,184.136,1,0,619,ideal_clk_rise
184144000,184.144,1,0,619,ideal_clk_rise
184152000,184.152,1,0,619,ideal_clk_rise
184160000,184.160,1,0,619,ideal_clk_rise
184168000,184.168,1,0,619,ideal_clk_rise
184176000,184.176,1,0,619,ideal_clk_rise
184184000,184.184,1,0,619,ideal_clk_rise
184192000,184.192,1,0,619,ideal_clk_rise
184200000,184.200,1,0,619,ideal_clk_rise
184208000,184.208,1,0,619,ideal_clk_rise
184216000,184.216,1,0,619,ideal_clk_rise
184224000,184.224,1,0,619,ideal_clk_rise
184232000,184.232,1,0,619,ideal_clk_rise
184240000,184.240,1,0,-191,ideal_clk_rise
184248000,184.248,1,0,-191,ideal_clk_rise
184256000,184.256,1,0,-191,ideal_clk_rise
184264000,184.264,1,0,-191,ideal_clk_rise
184272000,184.272,1,0,-191,ideal_clk_rise
184280000,184.280,1,0,-191,ideal_clk_rise
184288000,184.288,1,0,-191,ideal_clk_rise
184296000,184.296,1,0,-191,ideal_clk_rise
184304000,184.304,1,0,-191,ideal_clk_rise
184312000,184.312,1,0,-191,ideal_clk_rise
184320000,184.320,1,0,-191,ideal_clk_rise
184328000,184.328,1,0,-191,ideal_clk_rise
184336000,184.336,1,0,-191,ideal_clk_rise
184344000,184.344,1,0,-191,ideal_clk_rise
184352000,184.352,1,0,1045,ideal_clk_rise
184360000,184.360,1,0,1045,ideal_clk_rise
184368000,184.368,1,0,1045,ideal_clk_rise
184376000,184.376,1,0,1045,ideal_clk_rise
184384000,184.384,1,0,1045,ideal_clk_rise
184392000,184.392,1,0,1045,ideal_clk_rise
184400000,184.400,1,0,1045,ideal_clk_rise
184408000,184.408,1,0,1045,ideal_clk_rise
184416000,184.416,1,0,1045,ideal_clk_rise
184424000,184.424,1,0,1045,ideal_clk_rise
184432000,184.432,1,0,1045,ideal_clk_rise
184440000,184.440,1,0,1045,ideal_clk_rise
184448000,184.448,1,0,1045,ideal_clk_rise
184456000,184.456,1,0,1045,ideal_clk_rise
184464000,184.464,1,0,-1813,ideal_clk_rise
184472000,184.472,1,0,-1813,ideal_clk_rise
184480000,184.480,1,0,-1813,ideal_clk_rise
184488000,184.488,1,0,-1813,ideal_clk_rise
184496000,184.496,1,0,-1813,ideal_clk_rise
184504000,184.504,1,0,-1813,ideal_clk_rise
184512000,184.512,1,0,-1813,ideal_clk_rise
184520000,184.520,1,0,-1813,ideal_clk_rise
184528000,184.528,1,0,-1813,ideal_clk_rise
184536000,184.536,1,0,-1813,ideal_clk_rise
184544000,184.544,1,0,-1813,ideal_clk_rise
184552000,184.552,1,0,-1813,ideal_clk_rise
184560000,184.560,1,0,-1813,ideal_clk_rise
184568000,184.568,1,0,-1813,ideal_clk_rise
184576000,184.576,1,0,-1813,ideal_clk_rise
184584000,184.584,1,0,1469,ideal_clk_rise
184592000,184.592,1,0,1469,ideal_clk_rise
184600000,184.600,1,0,1469,ideal_clk_rise
184608000,184.608,1,0,1469,ideal_clk_rise
184616000,184.616,1,0,1469,ideal_clk_rise
184624000,184.624,1,0,1469,ideal_clk_rise
184632000,184.632,1,0,1469,ideal_clk_rise
184640000,184.640,1,0,1469,ideal_clk_rise
184648000,184.648,1,0,1469,ideal_clk_rise
184656000,184.656,1,0,1469,ideal_clk_rise
184664000,184.664,1,0,1469,ideal_clk_rise
184672000,184.672,1,0,1469,ideal_clk_rise
184680000,184.680,1,0,1469,ideal_clk_rise
184688000,184.688,1,0,1469,ideal_clk_rise
184696000,184.696,1,0,-363,ideal_clk_rise
184704000,184.704,1,0,-363,ideal_clk_rise
184712000,184.712,1,0,-363,ideal_clk_rise
184720000,184.720,1,0,-363,ideal_clk_rise
184728000,184.728,1,0,-363,ideal_clk_rise
184736000,184.736,1,0,-363,ideal_clk_rise
184744000,184.744,1,0,-363,ideal_clk_rise
184752000,184.752,1,0,-363,ideal_clk_rise
184760000,184.760,1,0,-363,ideal_clk_rise
184768000,184.768,1,0,-363,ideal_clk_rise
184776000,184.776,1,0,-363,ideal_clk_rise
184784000,184.784,1,0,-363,ideal_clk_rise
184792000,184.792,1,0,-363,ideal_clk_rise
184800000,184.800,1,1,-363,ideal_clk_rise
184808000,184.808,1,0,-152,ideal_clk_rise
184816000,184.816,1,0,-152,ideal_clk_rise
184824000,184.824,1,0,-152,ideal_clk_rise
184832000,184.832,1,0,-152,ideal_clk_rise
184840000,184.840,1,0,-152,ideal_clk_rise
184848000,184.848,1,0,-152,ideal_clk_rise
184856000,184.856,1,0,-152,ideal_clk_rise
184864000,184.864,1,0,-152,ideal_clk_rise
184872000,184.872,1,0,-152,ideal_clk_rise
184880000,184.880,1,0,-152,ideal_clk_rise
184888000,184.888,1,0,-152,ideal_clk_rise
184896000,184.896,1,0,-152,ideal_clk_rise
184904000,184.904,1,0,-152,ideal_clk_rise
184912000,184.912,1,0,-152,ideal_clk_rise
184920000,184.920,1,0,-963,ideal_clk_rise
184928000,184.928,1,0,-963,ideal_clk_rise
184936000,184.936,1,0,-963,ideal_clk_rise
184944000,184.944,1,0,-963,ideal_clk_rise
184952000,184.952,1,0,-963,ideal_clk_rise
184960000,184.960,1,0,-963,ideal_clk_rise
184968000,184.968,1,0,-963,ideal_clk_rise
184976000,184.976,1,0,-963,ideal_clk_rise
184984000,184.984,1,0,-963,ideal_clk_rise
184992000,184.992,1,0,-963,ideal_clk_rise
185000000,185.000,1,0,-963,ideal_clk_rise
185008000,185.008,1,0,-963,ideal_clk_rise
185016000,185.016,1,0,-963,ideal_clk_rise
185024000,185.024,1,0,-963,ideal_clk_rise
185032000,185.032,1,0,-963,ideal_clk_rise
185040000,185.040,1,0,1297,ideal_clk_rise
185048000,185.048,1,0,1297,ideal_clk_rise
185056000,185.056,1,0,1297,ideal_clk_rise
185064000,185.064,1,0,1297,ideal_clk_rise
185072000,185.072,1,0,1297,ideal_clk_rise
185080000,185.080,1,0,1297,ideal_clk_rise
185088000,185.088,1,0,1297,ideal_clk_rise
185096000,185.096,1,0,1297,ideal_clk_rise
185104000,185.104,1,0,1297,ideal_clk_rise
185112000,185.112,1,0,1297,ideal_clk_rise
185120000,185.120,1,0,1297,ideal_clk_rise
185128000,185.128,1,0,1297,ideal_clk_rise
185136000,185.136,1,0,1297,ideal_clk_rise
185144000,185.144,1,0,1297,ideal_clk_rise
185152000,185.152,1,0,-536,ideal_clk_rise
185160000,185.160,1,0,-536,ideal_clk_rise
185168000,185.168,1,0,-536,ideal_clk_rise
185176000,185.176,1,0,-536,ideal_clk_rise
185184000,185.184,1,0,-536,ideal_clk_rise
185192000,185.192,1,0,-536,ideal_clk_rise
185200000,185.200,1,0,-536,ideal_clk_rise
185208000,185.208,1,0,-536,ideal_clk_rise
185216000,185.216,1,0,-536,ideal_clk_rise
185224000,185.224,1,0,-536,ideal_clk_rise
185232000,185.232,1,0,-536,ideal_clk_rise
185240000,185.240,1,0,-536,ideal_clk_rise
185248000,185.248,1,0,-536,ideal_clk_rise
185256000,185.256,1,1,-536,ideal_clk_rise
185264000,185.264,1,0,699,ideal_clk_rise
185272000,185.272,1,0,699,ideal_clk_rise
185280000,185.280,1,0,699,ideal_clk_rise
185288000,185.288,1,0,699,ideal_clk_rise
185296000,185.296,1,0,699,ideal_clk_rise
185304000,185.304,1,0,699,ideal_clk_rise
185312000,185.312,1,0,699,ideal_clk_rise
185320000,185.320,1,0,699,ideal_clk_rise
185328000,185.328,1,0,699,ideal_clk_rise
185336000,185.336,1,0,699,ideal_clk_rise
185344000,185.344,1,0,699,ideal_clk_rise
185352000,185.352,1,0,699,ideal_clk_rise
185360000,185.360,1,0,699,ideal_clk_rise
185368000,185.368,1,0,699,ideal_clk_rise
185376000,185.376,1,0,-1135,ideal_clk_rise
185384000,185.384,1,0,-1135,ideal_clk_rise
185392000,185.392,1,0,-1135,ideal_clk_rise
185400000,185.400,1,0,-1135,ideal_clk_rise
185408000,185.408,1,0,-1135,ideal_clk_rise
185416000,185.416,1,0,-1135,ideal_clk_rise
185424000,185.424,1,0,-1135,ideal_clk_rise
185432000,185.432,1,0,-1135,ideal_clk_rise
185440000,185.440,1,0,-1135,ideal_clk_rise
185448000,185.448,1,0,-1135,ideal_clk_rise
185456000,185.456,1,0,-1135,ideal_clk_rise
185464000,185.464,1,0,-1135,ideal_clk_rise
185472000,185.472,1,0,-1135,ideal_clk_rise
185480000,185.480,1,0,-1135,ideal_clk_rise
185488000,185.488,1,0,-1135,ideal_clk_rise
185496000,185.496,1,0,1124,ideal_clk_rise
185504000,185.504,1,0,1124,ideal_clk_rise
185512000,185.512,1,0,1124,ideal_clk_rise
185520000,185.520,1,0,1124,ideal_clk_rise
185528000,185.528,1,0,1124,ideal_clk_rise
185536000,185.536,1,0,1124,ideal_clk_rise
185544000,185.544,1,0,1124,ideal_clk_rise
185552000,185.552,1,0,1124,ideal_clk_rise
185560000,185.560,1,0,1124,ideal_clk_rise
185568000,185.568,1,0,1124,ideal_clk_rise
185576000,185.576,1,0,1124,ideal_clk_rise
185584000,185.584,1,0,1124,ideal_clk_rise
185592000,185.592,1,0,1124,ideal_clk_rise
185600000,185.600,1,0,1124,ideal_clk_rise
185608000,185.608,1,0,-709,ideal_clk_rise
185616000,185.616,1,0,-709,ideal_clk_rise
185624000,185.624,1,0,-709,ideal_clk_rise
185632000,185.632,1,0,-709,ideal_clk_rise
185640000,185.640,1,0,-709,ideal_clk_rise
185648000,185.648,1,0,-709,ideal_clk_rise
185656000,185.656,1,0,-709,ideal_clk_rise
185664000,185.664,1,0,-709,ideal_clk_rise
185672000,185.672,1,0,-709,ideal_clk_rise
185680000,185.680,1,0,-709,ideal_clk_rise
185688000,185.688,1,0,-709,ideal_clk_rise
185696000,185.696,1,0,-709,ideal_clk_rise
185704000,185.704,1,0,-709,ideal_clk_rise
185712000,185.712,1,0,-709,ideal_clk_rise
185720000,185.720,1,0,-498,ideal_clk_rise
185728000,185.728,1,0,-498,ideal_clk_rise
185736000,185.736,1,0,-498,ideal_clk_rise
185744000,185.744,1,0,-498,ideal_clk_rise
185752000,185.752,1,0,-498,ideal_clk_rise
185760000,185.760,1,0,-498,ideal_clk_rise
185768000,185.768,1,0,-498,ideal_clk_rise
185776000,185.776,1,0,-498,ideal_clk_rise
185784000,185.784,1,0,-498,ideal_clk_rise
185792000,185.792,1,0,-498,ideal_clk_rise
185800000,185.800,1,0,-498,ideal_clk_rise
185808000,185.808,1,0,-498,ideal_clk_rise
185816000,185.816,1,0,-498,ideal_clk_rise
185824000,185.824,1,1,-498,ideal_clk_rise
185832000,185.832,1,0,739,ideal_clk_rise
185840000,185.840,1,0,739,ideal_clk_rise
185848000,185.848,1,0,739,ideal_clk_rise
185856000,185.856,1,0,739,ideal_clk_rise
185864000,185.864,1,0,739,ideal_clk_rise
185872000,185.872,1,0,739,ideal_clk_rise
185880000,185.880,1,0,739,ideal_clk_rise
185888000,185.888,1,0,739,ideal_clk_rise
185896000,185.896,1,0,739,ideal_clk_rise
185904000,185.904,1,0,739,ideal_clk_rise
185912000,185.912,1,0,739,ideal_clk_rise
185920000,185.920,1,0,739,ideal_clk_rise
185928000,185.928,1,0,739,ideal_clk_rise
185936000,185.936,1,0,739,ideal_clk_rise
185944000,185.944,1,0,-71,ideal_clk_rise
185952000,185.952,1,0,-71,ideal_clk_rise
185960000,185.960,1,0,-71,ideal_clk_rise
185968000,185.968,1,0,-71,ideal_clk_rise
185976000,185.976,1,0,-71,ideal_clk_rise
185984000,185.984,1,0,-71,ideal_clk_rise
185992000,185.992,1,0,-71,ideal_clk_rise
186000000,186.000,1,0,-71,ideal_clk_rise
186008000,186.008,1,0,-71,ideal_clk_rise
186016000,186.016,1,0,-71,ideal_clk_rise
186024000,186.024,1,0,-71,ideal_clk_rise
186032000,186.032,1,0,-71,ideal_clk_rise
186040000,186.040,1,0,-71,ideal_clk_rise
186048000,186.048,1,0,-71,ideal_clk_rise
186056000,186.056,1,0,-71,ideal_clk_rise
186064000,186.064,1,0,141,ideal_clk_rise
186072000,186.072,1,0,141,ideal_clk_rise
186080000,186.080,1,0,141,ideal_clk_rise
186088000,186.088,1,0,141,ideal_clk_rise
186096000,186.096,1,0,141,ideal_clk_rise
186104000,186.104,1,0,141,ideal_clk_rise
186112000,186.112,1,0,141,ideal_clk_rise
186120000,186.120,1,0,141,ideal_clk_rise
186128000,186.128,1,0,141,ideal_clk_rise
186136000,186.136,1,0,141,ideal_clk_rise
186144000,186.144,1,0,141,ideal_clk_rise
186152000,186.152,1,0,141,ideal_clk_rise
186160000,186.160,1,0,141,ideal_clk_rise
186168000,186.168,1,0,141,ideal_clk_rise
186176000,186.176,1,0,354,ideal_clk_rise
186184000,186.184,1,0,354,ideal_clk_rise
186192000,186.192,1,0,354,ideal_clk_rise
186200000,186.200,1,0,354,ideal_clk_rise
186208000,186.208,1,0,354,ideal_clk_rise
186216000,186.216,1,0,354,ideal_clk_rise
186224000,186.224,1,0,354,ideal_clk_rise
186232000,186.232,1,0,354,ideal_clk_rise
186240000,186.240,1,0,354,ideal_clk_rise
186248000,186.248,1,0,354,ideal_clk_rise
186256000,186.256,1,0,354,ideal_clk_rise
186264000,186.264,1,0,354,ideal_clk_rise
186272000,186.272,1,0,354,ideal_clk_rise
186280000,186.280,1,1,354,ideal_clk_rise
186288000,186.288,1,0,-457,ideal_clk_rise
186296000,186.296,1,0,-457,ideal_clk_rise
186304000,186.304,1,0,-457,ideal_clk_rise
186312000,186.312,1,0,-457,ideal_clk_rise
186320000,186.320,1,0,-457,ideal_clk_rise
186328000,186.328,1,0,-457,ideal_clk_rise
186336000,186.336,1,0,-457,ideal_clk_rise
186344000,186.344,1,0,-457,ideal_clk_rise
186352000,186.352,1,0,-457,ideal_clk_rise
186360000,186.360,1,0,-457,ideal_clk_rise
186368000,186.368,1,0,-457,ideal_clk_rise
186376000,186.376,1,0,-457,ideal_clk_rise
186384000,186.384,1,0,-457,ideal_clk_rise
186392000,186.392,1,0,-457,ideal_clk_rise
186400000,186.400,1,0,-245,ideal_clk_rise
186408000,186.408,1,0,-245,ideal_clk_rise
186416000,186.416,1,0,-245,ideal_clk_rise
186424000,186.424,1,0,-245,ideal_clk_rise
186432000,186.432,1,0,-245,ideal_clk_rise
186440000,186.440,1,0,-245,ideal_clk_rise
186448000,186.448,1,0,-245,ideal_clk_rise
186456000,186.456,1,0,-245,ideal_clk_rise
186464000,186.464,1,0,-245,ideal_clk_rise
186472000,186.472,1,0,-245,ideal_clk_rise
186480000,186.480,1,0,-245,ideal_clk_rise
186488000,186.488,1,0,-245,ideal_clk_rise
186496000,186.496,1,0,-245,ideal_clk_rise
186504000,186.504,1,0,-245,ideal_clk_rise
186512000,186.512,1,0,-245,ideal_clk_rise
186520000,186.520,1,0,-32,ideal_clk_rise
186528000,186.528,1,0,-32,ideal_clk_rise
186536000,186.536,1,0,-32,ideal_clk_rise
186544000,186.544,1,0,-32,ideal_clk_rise
186552000,186.552,1,0,-32,ideal_clk_rise
186560000,186.560,1,0,-32,ideal_clk_rise
186568000,186.568,1,0,-32,ideal_clk_rise
186576000,186.576,1,0,-32,ideal_clk_rise
186584000,186.584,1,0,-32,ideal_clk_rise
186592000,186.592,1,0,-32,ideal_clk_rise
186600000,186.600,1,0,-32,ideal_clk_rise
186608000,186.608,1,0,-32,ideal_clk_rise
186616000,186.616,1,0,-32,ideal_clk_rise
186624000,186.624,1,0,-32,ideal_clk_rise
186632000,186.632,1,0,181,ideal_clk_rise
186640000,186.640,1,0,181,ideal_clk_rise
186648000,186.648,1,0,181,ideal_clk_rise
186656000,186.656,1,0,181,ideal_clk_rise
186664000,186.664,1,0,181,ideal_clk_rise
186672000,186.672,1,0,181,ideal_clk_rise
186680000,186.680,1,0,181,ideal_clk_rise
186688000,186.688,1,0,181,ideal_clk_rise
186696000,186.696,1,0,181,ideal_clk_rise
186704000,186.704,1,0,181,ideal_clk_rise
186712000,186.712,1,0,181,ideal_clk_rise
186720000,186.720,1,0,181,ideal_clk_rise
186728000,186.728,1,0,181,ideal_clk_rise
186736000,186.736,1,1,181,ideal_clk_rise
186744000,186.744,1,0,394,ideal_clk_rise
186752000,186.752,1,0,394,ideal_clk_rise
186760000,186.760,1,0,394,ideal_clk_rise
186768000,186.768,1,0,394,ideal_clk_rise
186776000,186.776,1,0,394,ideal_clk_rise
186784000,186.784,1,0,394,ideal_clk_rise
186792000,186.792,1,0,394,ideal_clk_rise
186800000,186.800,1,0,394,ideal_clk_rise
186808000,186.808,1,0,394,ideal_clk_rise
186816000,186.816,1,0,394,ideal_clk_rise
186824000,186.824,1,0,394,ideal_clk_rise
186832000,186.832,1,0,394,ideal_clk_rise
186840000,186.840,1,0,394,ideal_clk_rise
186848000,186.848,1,0,394,ideal_clk_rise
186856000,186.856,1,0,-417,ideal_clk_rise
186864000,186.864,1,0,-417,ideal_clk_rise
186872000,186.872,1,0,-417,ideal_clk_rise
186880000,186.880,1,0,-417,ideal_clk_rise
